credit_policy,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,credit_card,debt_consolidation,educational,home_improvement,major_purchase,small_business,not_fully_paid
1,0.16,421.89,10.23995979,12.13,717,1890.0,12593,33.3,1,0,1,0,0,0,0,1
1,0.1843,909.25,10.89673933,10.04,672,3660.0,1066,20.5,0,0,1,0,0,0,0,1
1,0.1287,302.7,11.49272276,8.49,697,4141.041667,8644,80.0,0,0,1,0,0,0,0,1
1,0.1183,94.44,10.08580911,24.7,702,3420.041667,4184,38.7,2,0,1,0,0,0,0,1
1,0.1496,415.74,11.33857208,15.06,677,6990.0,28577,94.6,0,0,0,0,0,0,0,1
1,0.1253,669.33,10.83958091,23.93,722,2070.041667,10695,43.8,0,0,0,1,0,0,0,1
1,0.1253,267.74,10.858999,7.04,707,13590.04167,7910,90.9,3,1,0,0,0,0,0,1
1,0.1459,130.97,9.92329018,19.29,672,6316.041667,17012,91.0,1,0,1,0,0,0,0,1
1,0.1183,331.34,11.28978191,10.59,722,6422.041667,6490,4.9,3,0,0,0,1,0,0,1
1,0.1843,363.7,11.28978191,0.08,667,3540.041667,167,11.1,3,0,0,0,0,0,0,1
1,0.1426,521.45,10.66895539,17.19,702,4051.0,18944,97.6,2,0,1,0,0,0,0,1
1,0.1114,492.06,11.39639165,3.76,757,13200.0,16001,38.6,0,0,0,0,1,0,0,1
1,0.1645,353.78,10.91508846,16.97,682,6330.041667,3052,41.8,0,0,0,0,0,0,0,1
1,0.1531,174.08,11.74403719,12.13,702,4530.041667,30995,82.6,2,0,0,0,0,0,1,1
1,0.1739,896.19,11.8493977,2.47,747,8822.0,14556,94.5,0,0,0,0,0,0,1,1
1,0.1704,891.86,10.91508846,9.36,717,4320.0,6049,90.3,0,0,0,0,0,0,1,1
1,0.1357,468.77,10.96127785,17.5,687,3450.041667,15365,70.2,1,0,1,0,0,0,0,1
1,0.1531,870.39,12.3883942,14.72,697,4140.041667,28813,44.9,3,0,0,0,1,0,0,1
1,0.1809,904.88,11.51292546,19.75,677,5520.0,73999,86.8,1,1,0,0,0,0,0,1
1,0.0894,559.18,11.05089001,12.34,782,14100.04167,8943,21.2,1,1,0,0,0,0,0,1
1,0.1218,699.3,10.88893114,4.84,802,8010.0,120,2.4,1,0,0,0,0,0,0,1
1,0.16699999999999998,213.01,10.76848499,0.76,662,3330.0,981,89.2,0,0,1,0,0,0,0,1
1,0.1218,499.5,11.15625052,2.18,737,5101.0,4509,60.1,0,0,0,1,0,0,0,1
1,0.0859,158.06,11.22524339,12.59,747,6060.041667,8119,23.9,1,0,1,0,0,0,0,1
1,0.1426,123.51,12.24047407,2.24,742,5190.0,105418,66.2,3,0,0,0,0,0,1,1
1,0.1565,685.73,11.11986806,13.58,677,4830.0,11189,65.1,0,0,1,0,0,0,0,1
1,0.1287,672.67,10.85127695,0.23,802,6240.0,41,0.2,3,0,0,0,1,0,0,1
1,0.1287,260.66,10.30253209,22.42,692,6990.0,7751,52.7,0,1,0,0,0,0,0,1
1,0.1253,267.74,10.49127422,10.37,697,9842.0,8301,79.8,0,1,0,0,0,0,0,1
1,0.1385,162.0,9.729134165,11.64,677,4080.0,5166,86.1,0,0,0,0,0,0,0,1
1,0.1311,607.41,11.19821472,10.25,702,3300.0,8613,40.6,0,0,1,0,0,0,0,1
1,0.1136,138.23,10.40426284,7.49,687,1851.0,4898,17.4,1,0,1,0,0,0,0,1
1,0.1645,583.73,11.47210347,15.1,667,4620.041667,19257,92.6,1,0,1,0,0,0,0,1
1,0.1273,537.06,10.71441777,19.29,717,3001.0,12790,49.8,0,0,1,0,0,0,0,1
1,0.1311,674.9,11.8493977,9.21,732,6060.041667,28651,92.4,0,0,0,0,0,0,1,1
1,0.1385,511.56,11.20357022,16.24,707,6240.0,14153,95.6,1,0,0,0,0,0,0,1
1,0.1385,613.87,10.90595598,13.59,692,4170.041667,19994,49.4,0,0,1,0,0,0,0,1
1,0.1422,342.85,10.49127422,3.83,697,3570.041667,344,34.4,3,0,0,0,0,0,0,1
1,0.1062,468.86,10.49127422,22.43,722,2790.041667,10899,84.5,0,0,1,0,0,0,0,1
1,0.1793,865.92,11.91839057,23.44,672,3630.0,92965,61.9,0,0,1,0,0,0,0,1
1,0.1273,268.53,10.46310334,5.11,717,3030.041667,3878,38.8,0,0,0,0,0,0,0,1
1,0.1348,169.63,10.77895629,3.13,697,4440.0,198,39.6,1,0,0,0,0,1,0,1
1,0.1645,300.71,10.16585182,15.83,677,1473.0,9306,97.6,0,0,1,0,0,0,0,1
1,0.1311,330.7,10.40426284,8.25,687,6635.0,5745,18.4,2,0,1,0,0,0,0,1
1,0.1348,271.4,11.31447453,13.07,687,4230.041667,28539,94.5,0,1,0,0,0,0,0,1
1,0.1422,548.55,11.69524702,12.41,707,4440.0,33113,97.4,2,0,0,0,0,0,0,1
1,0.1385,596.82,11.22524339,22.18,697,3210.041667,38537,88.0,3,0,0,0,0,0,1,1
1,0.1311,134.98,9.903487553,20.88,677,3090.041667,9418,38.1,0,0,1,0,0,0,0,1
1,0.1385,518.38,11.73606902,0.0,692,2250.0,0,0.0,0,0,0,0,0,1,0,1
1,0.1533,522.43,11.35040654,22.63,682,3660.0,21180,96.7,2,0,0,0,0,0,0,1
1,0.209,771.28,11.14186178,24.52,662,3660.0,16491,99.9,1,0,1,0,0,0,0,1
1,0.1719,142.99,10.52406404,9.35,667,4680.041667,4598,57.5,0,0,0,0,1,0,0,1
1,0.0751,93.33,10.08580911,5.55,727,2040.041667,4296,20.4,0,0,0,0,0,0,0,1
1,0.1533,870.71,11.184421400000002,18.05,702,9540.0,35998,87.4,0,0,0,0,0,0,1,1
1,0.0788,281.53,12.20607265,4.18,737,6360.041667,5663,13.2,2,0,0,1,0,0,0,1
1,0.1459,861.63,10.77895629,3.95,717,2430.041667,0,0.0,2,0,0,0,0,1,0,1
1,0.1273,503.5,10.08580911,10.9,722,1590.041667,9156,34.3,1,0,0,0,0,0,0,1
1,0.1496,242.53,10.50278658,9.65,662,3540.041667,12392,73.8,1,0,0,0,0,0,0,1
1,0.1385,272.84,10.645424900000002,10.83,677,4740.0,5485,76.2,1,0,0,0,0,0,1,1
1,0.1273,134.27,10.77895629,11.68,722,4596.041667,303,43.3,0,0,0,0,0,0,1,1
1,0.1348,542.79,10.81977828,21.07,697,2130.041667,11495,76.1,1,0,1,0,0,0,0,1
1,0.1136,164.56,10.96819829,23.96,687,4020.0,12598,75.0,1,0,0,0,0,0,0,1
1,0.1136,394.94,10.30895266,17.0,707,2340.041667,11134,28.9,3,0,1,0,0,0,0,1
1,0.0788,156.41,10.62132735,14.84,722,3390.041667,1451,31.5,0,0,1,0,0,0,0,1
1,0.1025,485.78,11.73606902,14.96,737,8490.0,8443,43.7,0,0,1,0,0,0,0,1
1,0.1645,884.44,12.10071213,13.96,687,9600.041667,16960,90.7,1,0,1,0,0,0,0,1
1,0.183,907.6,12.36734079,7.28,672,6570.0,28897,46.9,1,0,1,0,0,0,0,1
1,0.1533,626.91,11.17043516,15.75,692,4080.0,24322,95.0,1,0,1,0,0,0,0,1
1,0.1025,323.85,11.15625052,9.09,747,4170.041667,2205,24.5,3,0,0,0,0,0,0,1
1,0.157,280.09,10.87426647,7.36,662,4770.0,10973,87.8,0,0,0,0,1,0,0,1
1,0.1136,526.58,10.71441777,8.83,727,3457.041667,12142,62.3,0,1,0,0,0,0,0,1
1,0.1025,582.93,11.03488966,6.85,757,3842.041667,8793,24.1,4,1,0,0,0,0,0,1
1,0.0714,100.56,10.57131693,22.65,742,2730.041667,24455,52.9,2,0,1,0,0,0,0,1
1,0.1311,160.29,11.35040654,18.49,682,9300.041667,10979,86.4,3,0,1,0,0,0,0,1
1,0.1459,193.01,9.574983486,6.33,687,1530.0,1578,68.6,0,0,1,0,0,0,0,1
1,0.1496,242.53,10.83958091,8.59,672,1650.041667,6907,92.1,0,0,0,0,0,1,0,1
1,0.1273,302.1,10.16585182,17.12,692,6962.0,14152,71.7,0,0,1,0,0,0,0,1
1,0.1459,413.58,11.79810441,12.48,692,6630.0,18159,96.6,3,0,1,0,0,0,0,1
1,0.1348,196.76,10.59663473,14.58,682,3240.041667,4112,45.2,0,0,0,0,0,0,0,1
1,0.1385,40.93,11.00209984,3.08,707,1170.0,2823,65.7,3,0,0,0,0,0,0,1
1,0.1062,130.24,10.22194128,5.76,707,3630.0,4423,40.2,1,1,0,0,0,0,0,1
1,0.1607,299.15,10.36722157,23.07,672,1489.0,9640,87.6,0,0,1,0,0,0,0,1
1,0.1136,493.67,11.184421400000002,17.82,712,9120.0,21367,77.1,1,0,0,0,0,0,1,1
1,0.1062,97.68,10.46310334,8.91,692,6090.041667,12509,37.1,2,0,0,0,0,0,0,1
1,0.1273,167.84,11.01862914,15.76,682,5340.041667,8076,79.2,1,0,0,0,0,0,0,1
1,0.1025,161.93,10.59763423,19.12,717,1649.041667,10625,65.6,0,0,0,0,0,0,0,1
1,0.1422,317.13,9.862665558,10.81,697,2100.041667,0,0.0,3,0,1,0,0,0,0,1
1,0.1311,269.96,10.46310334,1.65,742,2130.041667,1692,35.2,3,0,0,0,0,0,1,1
1,0.1099,157.13,9.61580548,0.0,752,1680.0416670000004,0,0.0,0,0,1,0,0,0,0,1
1,0.1461,206.86,10.30895266,16.2,682,1769.9583329999996,16626,91.9,2,0,1,0,0,0,0,1
1,0.1496,277.16,11.04132055,4.5,712,1379.958333,5009,49.6,0,0,0,0,0,0,0,1
1,0.1322,165.63,10.49127422,19.53,692,1530.041667,5948,48.8,0,0,0,0,0,0,0,1
1,0.1704,276.48,9.541081934,2.24,692,8010.0,984,98.4,0,0,0,1,0,0,0,1
1,0.1565,699.73,11.48452599,3.6,722,5657.958333,16930,22.6,0,0,0,0,0,0,1,1
1,0.1385,341.04,11.33828632,1.8,722,1140.0,3109,15.9,2,0,0,0,0,1,0,1
1,0.1385,341.04,11.8493977,7.25,697,3690.0,47134,50.7,3,1,0,0,0,0,0,1
1,0.1218,59.94,9.798127037,6.33,717,1230.041667,1454,33.8,0,0,0,0,0,0,0,1
1,0.1095,255.17,10.40426284,20.29,742,9599.958333,11904,38.3,0,0,1,0,0,0,0,1
1,0.1287,134.54,10.16585182,23.22,677,2911.0,5610,80.1,3,0,0,0,0,0,0,1
1,0.16,70.32,10.08580911,2.55,667,3509.958333,0,63.0,0,0,0,0,0,0,0,1
1,0.1821,181.3,10.71441777,11.39,662,5400.0,0,25.8,3,0,1,0,0,0,0,1
1,0.1533,139.32,10.46310334,9.12,667,2820.041667,2653,49.1,1,0,1,0,0,0,0,1
1,0.1025,32.39,9.259130536,21.37,702,5310.041667,5430,48.9,0,0,0,1,0,0,0,1
1,0.1189,663.28,11.01205017,2.89,742,3660.0,6863,46.7,4,0,0,0,1,0,0,1
1,0.1739,716.95,11.03488966,13.51,697,4350.0,7574,35.6,3,0,0,0,0,0,1,1
1,0.1114,393.65,11.22524339,7.82,737,3179.958333,10320,8.9,1,0,0,0,0,0,0,1
1,0.1379,851.89,11.23848862,4.45,717,5249.958333,165,2.5,2,0,0,0,1,0,0,1
1,0.1287,840.83,11.45952469,0.13,757,2190.0,14,0.2,2,0,0,0,0,1,0,1
0,0.1608,246.38,12.152144300000002,22.47,647,7212.0,150971,92.3,4,0,1,0,0,0,0,1
0,0.16399999999999998,126.4,10.30895266,29.6,677,1643.0,3043,58.5,1,0,0,1,0,0,0,1
0,0.1482,242.05,10.71441777,19.12,652,2847.0,26531,52.6,33,0,1,0,0,0,0,1
0,0.1482,172.89,10.645424900000002,18.51,652,4020.0,9792,64.0,8,0,1,0,0,0,0,1
0,0.1482,311.2,11.39414193,19.34,657,4139.958333,38329,77.3,0,0,0,0,0,0,0,1
0,0.1154,164.98,10.91508846,10.0,697,3190.0,2447,65.5,4,0,0,0,0,0,0,1
0,0.0964,208.66,9.903487553,10.0,712,1139.0,0,10.7,4,0,0,0,0,0,0,1
0,0.1249,42.65,10.59663473,10.0,707,5790.0,0,51.5,8,0,0,0,0,0,0,1
0,0.0838,81.94,8.779557456000001,6.46,722,1230.041667,0,0.1,2,0,0,0,0,0,0,1
0,0.1312,226.98,11.00209984,13.16,672,5880.0,5513,88.9,9,0,1,0,0,0,0,1
0,0.1501,693.45,11.28978191,3.11,672,3570.0,7883,59.3,6,1,0,0,0,0,0,1
0,0.1438,89.35,10.645424900000002,16.91,642,5549.0,4139,52.4,18,0,0,0,0,0,0,1
0,0.1186,265.17,11.05089001,10.42,687,6388.958333,7406,58.8,14,0,1,0,0,0,0,1
0,0.1438,61.86,10.59663473,4.11,632,629.0,6214,55.0,9,0,0,1,0,0,0,1
0,0.1122,164.23,11.01862914,14.48,692,2969.0,9442,51.3,15,0,0,0,0,0,0,1
0,0.1375,102.17,9.392661928999999,19.3,667,5668.958333,2545,14.4,4,0,1,0,0,0,0,1
0,0.1533,365.69,11.03488966,1.72,642,1470.0,1437,95.8,13,0,0,0,0,0,0,1
0,0.1501,346.73,10.81977828,7.75,647,1500.0,16246,83.3,1,1,0,0,0,0,0,1
0,0.1691,284.86,11.00209984,20.22,647,6209.0,6755,99.3,1,1,0,0,0,0,0,1
0,0.1722,464.95,10.37349118,15.98,642,810.0,6703,79.8,1,0,0,0,0,0,0,1
0,0.1628,670.59,11.51292546,9.79,662,449.0,1603,64.1,1,0,0,0,0,0,0,1
0,0.1091,196.18,8.853665428,8.57,682,334.0,0,25.2,2,0,0,0,0,0,0,1
0,0.1691,489.61,13.12236338,7.47,667,3600.0,168496,46.1,2,1,0,0,0,0,0,1
0,0.1533,332.6,12.50617724,7.33,682,5009.958333,107007,29.8,5,0,1,0,0,0,0,1
0,0.0996,80.63,9.798127037,2.33,692,928.9583332999997,2937,43.3,1,1,0,0,0,0,0,1
0,0.1691,318.69,11.15625052,1.35,637,780.0,2864,81.6,1,0,1,0,0,0,0,1
0,0.1565,131.19,8.892886141,17.31,642,3478.958333,0,69.5,1,0,0,0,0,0,0,1
0,0.1596,388.28,10.22976514,12.9,647,3720.0,2621,51.5,3,0,1,0,0,0,0,1
0,0.0743,77.69,10.03451581,0.53,747,3630.0,416,10.4,5,0,0,0,0,0,0,1
0,0.1375,170.29,9.903487553,0.0,647,1230.0,0,0.0,1,0,1,0,0,0,0,1
0,0.1091,163.48,10.46310334,1.2,677,599.9583332999998,350,31.8,2,0,1,0,0,0,0,1
0,0.1596,84.34,10.04324949,15.86,632,569.9583332999998,231,77.0,2,0,0,0,1,0,0,1
0,0.1312,67.51,10.71441777,4.83,642,2489.958333,0,0.0,1,0,0,0,1,0,0,1
0,0.1375,340.57,10.30895266,2.16,657,629.9583332999998,1863,51.0,5,0,1,0,0,0,0,1
0,0.1122,131.38,10.16585182,10.85,677,291.9583333,25,2.5,4,0,0,0,0,0,0,1
0,0.1501,151.69,11.08214255,5.48,642,1739.9583329999996,4982,73.8,6,0,0,1,0,0,0,1
0,0.1754,538.84,11.08214255,10.01,647,2368.958333,2469,94.5,0,0,0,0,0,0,0,1
0,0.1754,183.21,10.19241884,13.44,627,419.0,2798,71.4,0,1,0,0,0,0,0,1
0,0.1786,184.02,11.00209984,5.3,617,720.0,4333,95.4,4,0,1,0,0,0,0,1
0,0.1375,166.88,10.68051622,3.01,647,1260.0,1893,90.1,2,0,1,0,0,0,0,1
0,0.087,158.31,9.61580548,9.84,727,2220.0,5243,31.6,4,0,0,0,0,0,0,1
0,0.1407,82.11,10.54534144,18.51,652,4318.958333,5295,83.0,0,0,0,1,0,0,0,1
0,0.1754,224.52,10.46310334,19.85,657,5460.0,17659,58.7,9,0,1,0,0,0,0,1
0,0.1343,169.51,9.903487553,0.0,652,330.0,0,0.0,1,0,1,0,0,0,0,1
0,0.1722,305.77,11.00209984,8.84,642,720.0,5059,79.0,4,0,0,0,0,0,1,1
0,0.1407,191.59,9.61580548,2.0,642,238.9583333,852,77.5,5,0,0,0,1,0,0,1
0,0.1407,143.69,10.08580911,12.55,647,2220.0,0,0.0,9,0,0,0,0,0,0,1
0,0.1786,432.99,10.6046029,12.83,652,2878.958333,4157,96.7,12,0,1,0,0,0,0,1
0,0.087,158.31,10.24065669,1.8,722,900.0,827,51.7,2,0,0,0,0,0,0,1
0,0.1467,316.58,10.49127422,0.33,692,360.0,136,1.1,8,0,0,0,0,0,0,1
0,0.1754,290.97,10.89673933,9.98,642,3450.0,18865,60.8,0,0,0,0,0,0,1,1
0,0.1596,298.67,10.27505111,11.42,667,4050.0,3879,71.8,8,0,1,0,0,0,0,1
0,0.1754,376.29,10.34174248,22.37,642,4470.0,10713,82.4,4,0,1,0,0,0,0,1
0,0.1533,870.68,12.01370075,13.35,687,6659.0,18538,47.3,8,0,0,0,0,0,1,1
0,0.1407,205.27,10.49127422,0.0,647,5879.0,0,0.0,0,0,0,0,0,0,0,1
0,0.1312,168.76,9.729134165,5.36,652,299.9583333,2486,82.9,0,0,0,0,0,0,0,1
0,0.0901,15.91,7.60090246,0.0,702,238.9583333,0,0.0,6,0,0,0,0,0,0,1
0,0.1154,131.99,9.825526011000001,1.3,667,2910.0,258,86.0,2,0,1,0,0,0,0,1
0,0.1628,423.55,10.77895629,11.53,652,900.0,11134,77.5,6,1,0,0,0,0,0,1
0,0.1154,659.91,13.33100224,2.33,692,4005.958333,0,0.0,5,0,0,0,0,0,1,1
0,0.1028,294.83,10.4341158,10.66,687,599.9583332999998,1521,27.7,12,0,0,0,1,0,0,1
0,0.1186,23.21,10.0604913,11.33,657,2879.958333,4479,101.8,1,0,1,0,0,0,0,1
0,0.1249,836.23,11.31447453,15.13,702,11430.0,43302,53.8,4,0,0,0,0,0,1,1
0,0.1438,359.95,11.24504602,9.98,642,4679.958333,15918,101.4,6,1,0,0,0,0,0,1
0,0.0933,287.59,9.61580548,13.36,717,3268.958333,2588,103.5,0,0,0,0,0,0,0,1
0,0.1438,227.66,10.71441777,15.63,642,2099.958333,5575,66.4,0,0,1,0,0,0,0,1
0,0.1628,59.12,11.38509209,26.52,652,3959.958333,51914,88.5,0,0,0,0,1,0,0,1
0,0.1028,181.44,8.517193191,0.0,682,238.9583333,0,0.0,3,0,0,0,0,0,0,1
0,0.1438,240.54,10.30895266,4.04,642,450.0,2288,53.2,2,0,1,0,0,0,0,1
0,0.1122,246.33,9.903487553,5.46,677,1260.0,4310,50.7,7,0,1,0,0,0,0,1
0,0.1438,274.9,10.98529272,23.86,677,7258.958333,14301,60.2,4,1,0,0,0,0,0,1
0,0.1565,293.87,10.49127422,21.5,642,1830.0,3896,34.2,3,0,0,0,0,0,0,1
0,0.128,67.2,9.903487553,2.58,652,1830.0,1123,23.1,4,0,1,0,0,0,0,1
0,0.128,335.98,10.93596004,5.04,662,1049.958333,11766,72.6,0,0,1,0,0,0,0,1
0,0.0964,385.19,10.37349118,1.99,707,2310.0,6306,36.7,7,0,0,0,1,0,0,1
0,0.1091,326.97,11.22524339,8.0,677,2189.958333,1170,49.1,8,0,1,0,0,0,0,1
0,0.1407,51.32,9.341368634,22.95,642,329.9583333,1201,75.1,3,0,0,0,0,0,0,1
0,0.1628,882.39,11.69524702,19.02,667,6390.041667,121719,60.0,5,0,1,0,0,0,0,1
0,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,0,1,0,0,0,0,1
0,0.1596,489.29,11.08214255,21.93,657,6030.041667,254,36.3,6,0,0,0,0,0,1,1
0,0.1343,508.53,10.91508846,19.44,672,4860.041667,15973,31.6,8,0,0,0,0,0,1,1
0,0.1091,326.97,10.66895539,4.19,682,630.0,58,7.2,1,0,0,1,0,0,0,1
0,0.1533,487.59,11.23848862,9.49,652,2789.0,16075,80.4,1,0,0,0,0,0,0,1
0,0.1659,35.45,9.560997244,27.55,647,2819.0,7400,77.1,3,0,1,0,0,0,0,1
0,0.1438,30.93,10.27505111,3.1,632,420.0416667,997,7.3,4,0,0,0,0,0,0,1
0,0.1122,164.22,11.35040654,7.4,672,3360.041667,2695,29.9,8,0,1,0,0,0,0,1
0,0.1438,137.45,9.61580548,16.32,647,1049.0,4364,101.5,5,1,0,0,0,0,0,1
0,0.1438,359.95,10.89673933,4.33,642,4529.041667,21964,83.5,4,0,1,0,0,0,0,1
0,0.1312,843.8,12.4292162,25.03,762,8460.041667,401941,20.7,1,0,0,0,0,0,1,1
0,0.1059,624.87,10.49127422,0.33,712,300.0,89,1.6,0,0,1,0,0,0,0,1
0,0.0996,51.6,9.798127037,10.33,682,2910.0,6646,100.7,1,0,0,0,0,0,0,1
0,0.1438,247.41,10.87804719,15.65,647,2040.041667,11796,74.7,20,0,0,0,0,1,0,1
0,0.1786,557.48,11.8493977,24.04,652,6239.041667,128850,89.6,2,0,1,0,0,0,0,1
0,0.1217,59.94,10.645424900000002,1.71,657,3150.041667,0,0.0,2,0,1,0,0,0,0,1
0,0.1059,162.73,11.1519556,13.31,687,7950.0,5521,55.8,5,0,1,0,0,0,0,1
0,0.128,503.97,11.00209984,22.44,687,4859.041667,23,1.3,5,0,0,0,0,0,1,1
0,0.1249,80.28,10.63055295,20.56,662,2070.0,18749,83.0,5,0,0,0,1,0,0,1
0,0.1501,866.76,12.128111099999998,24.59,697,6510.0,245886,84.5,7,0,1,0,0,0,0,1
0,0.1565,349.85,11.184421400000002,28.4,692,4470.041667,60134,53.0,5,0,0,0,0,0,1,1
0,0.0743,93.23,9.574983486,0.0,757,300.0,0,0.0,0,0,0,0,0,0,0,1
0,0.1091,163.49,12.48370438,8.3,677,7080.041667,2053,2.6,25,0,0,0,0,0,0,1
0,0.1628,352.96,10.1266311,5.09,652,3659.0,14594,97.9,0,0,0,0,0,0,1,1
0,0.147,276.15,10.83565163,19.13,647,240.0416667,289,28.9,15,0,0,0,1,0,0,1
0,0.1186,33.15,10.645424900000002,3.42,657,3180.0,0,0.0,2,0,0,0,0,1,0,1
0,0.1059,325.45,11.2515607,16.54,692,4889.041667,18878,40.3,5,0,1,0,0,0,0,1
0,0.1091,408.71,10.49127422,12.27,692,1770.0,12415,53.3,4,0,1,0,0,0,0,1
0,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,3,0,1,0,0,0,0,1
0,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,0,0,0,0,0,0,1,1
0,0.128,167.99,10.77895629,27.6,712,5580.041667,16513,30.9,6,0,0,0,0,0,0,1
0,0.1533,383.1,10.30895266,18.52,647,1110.0,4021,72.3,3,0,1,0,0,0,0,1
0,0.0964,188.58,9.798127037,16.13,707,502.0416667,466,46.6,0,0,1,0,0,0,0,1
0,0.1122,328.43,10.645424900000002,0.94,697,390.0,179,17.9,3,0,0,0,0,0,1,1
0,0.1565,524.77,11.184421400000002,8.73,652,4229.041667,3193,59.1,3,0,0,0,0,0,0,1
0,0.1438,412.35,11.30958454,19.49,657,2340.041667,5191,48.1,14,0,1,0,0,0,0,1
0,0.1059,237.58,11.08214255,12.54,682,2370.041667,1367,6.9,9,0,1,0,0,0,0,1
0,0.1786,902.06,12.76568843,17.64,657,4230.041667,44827,80.4,14,0,0,0,1,0,0,1
0,0.1754,748.08,11.14186178,14.71,652,5099.0,4668,55.6,2,0,0,0,0,0,1,1
0,0.1343,27.13,10.16585182,0.0,637,540.0416667000002,0,0.0,2,0,0,0,0,0,0,1
0,0.1659,106.35,9.392661928999999,17.1,632,1199.041667,7587,97.3,0,0,0,0,0,0,0,1
0,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,0,0,0,0,1
0,0.1154,527.93,12.03171926,6.23,682,5250.041667,16161,78.1,4,0,0,0,0,0,0,1
0,0.0996,54.02,8.881836305,17.33,687,540.0416667000002,2469,29.7,1,0,0,0,0,0,0,1
0,0.1501,495.79,10.30895266,12.76,657,3270.0,5830,64.1,1,0,0,1,0,0,0,1
0,0.0964,240.74,11.184421400000002,15.72,712,4950.041667,3943,43.8,4,0,0,0,0,0,1,1
0,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,1,0,0,0,0,1
0,0.1501,350.17,10.55581274,21.81,657,3180.041667,7897,75.2,3,0,1,0,0,0,0,1
0,0.1438,254.29,10.49127422,26.08,682,3180.041667,204,4.6,11,0,1,0,0,0,0,1
0,0.1059,325.45,10.81977828,13.9,697,6090.041667,4115,11.6,5,0,0,0,0,0,1,1
0,0.1741,622.13,10.81977828,16.92,647,5490.0,4693,28.8,8,0,1,0,0,0,0,1
0,0.1425,274.4,10.91508846,15.53,652,8699.0,19457,51.1,0,0,0,0,1,0,0,1
0,0.133,253.79,10.30895266,14.08,662,1960.041667,0,0.0,7,0,0,1,0,0,0,1
0,0.1362,56.09,11.12726298,5.61,682,1470.0,2324,14.0,18,0,0,0,0,0,0,1
0,0.1204,232.64,11.05089001,14.55,672,4290.0,7180,34.4,4,1,0,0,0,0,0,1
0,0.1078,244.76,11.09741002,5.13,687,3119.041667,12123,21.0,5,0,0,0,1,0,0,1
0,0.1078,326.35,10.36501788,13.01,702,3629.0,2294,22.9,5,0,0,0,0,0,0,1
0,0.133,406.07,10.70324447,20.14,677,5100.0,17940,64.5,6,1,0,0,0,0,0,1
0,0.1488,471.52,11.09741002,22.16,662,6840.041667,23802,62.8,6,0,1,0,0,0,0,1
0,0.1583,701.47,11.15625052,13.94,672,4050.0,11346,103.1,6,0,1,0,0,0,0,1
0,0.1014,355.67,10.645424900000002,12.94,712,1470.0,45442,25.8,0,0,1,0,0,0,0,1
0,0.1236,200.32,11.05089001,14.51,667,2880.0,12508,34.7,5,1,0,0,0,0,0,1
0,0.1172,793.94,11.8493977,8.39,707,5280.041667,16298,80.7,8,0,0,0,0,0,1,1
0,0.1804,682.76,11.69524702,19.33,647,5160.0,5094,71.7,3,0,0,0,0,0,1,1
0,0.133,203.04,10.59663473,5.13,657,3179.041667,75,37.5,8,0,1,0,0,0,0,1
0,0.152,208.59,10.49127422,18.53,642,3270.0,6970,76.6,4,0,1,0,0,0,0,1
0,0.0951,372.44,9.903487553,14.58,737,6900.0,20245,50.1,1,0,1,0,0,0,0,1
0,0.1299,505.34,11.40756495,10.24,672,2250.0,4162,68.4,14,0,0,0,0,0,1,1
0,0.1425,171.5,11.05089001,17.22,647,4199.041667,2347,24.7,1,0,0,1,0,0,0,1
0,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,0,0,0,0,1
0,0.133,84.6,10.12502982,0.96,652,180.04166669999995,177,88.5,1,0,0,0,0,1,0,1
0,0.1551,438.2,11.19821472,19.73,657,6210.0,26066,98.0,13,0,1,0,0,0,0,1
0,0.1804,202.57,10.71441777,25.84,647,1799.0,10147,89.8,0,0,0,0,1,0,0,1
0,0.1299,203.82,10.71441777,22.77,692,5719.041667,22191,85.3,6,0,1,0,0,0,0,1
0,0.1583,526.1,11.00209984,17.28,657,5400.0,11096,92.2,2,0,1,0,0,0,0,1
0,0.1457,516.83,10.8177362,25.4,707,6360.041667,11937,52.8,0,0,1,0,0,0,0,1
0,0.1393,102.44,9.392661928999999,3.9,642,390.0,1437,79.8,0,0,1,0,0,0,0,1
0,0.1236,534.19,11.31447453,16.27,682,6390.041667,33859,88.7,4,1,0,0,0,0,0,1
0,0.1615,176.16,10.93310697,24.36,652,7379.0,10402,81.9,3,0,1,0,0,0,0,1
0,0.1425,171.5,10.46310334,21.5,657,4349.0,4473,106.5,7,0,1,0,0,0,0,1
0,0.1425,411.6,11.15625052,9.77,657,3509.041667,4768,59.6,4,0,1,0,0,0,0,1
0,0.1078,293.72,11.91839057,11.57,687,3450.041667,31629,101.4,2,1,0,0,0,0,0,1
0,0.1204,830.84,11.56171563,3.73,702,780.0,1554,9.1,2,0,0,0,0,0,1,1
0,0.1836,630.39,11.87756858,29.96,667,13979.04167,212629,87.4,3,0,1,0,0,0,0,1
